rebalance_id,execution_date,side,instrument_key,issuer_name,symbol,shares,execution_price,execution_value,sector,rationale_text
S3PBO-R008,2020-05-18,BUY,780259206|SPONS ADR A||SH|ROYAL DUTCH SHELL PLC,ROYAL DUTCH SHELL PLC,SHEL,0.003616690351,26.25181000,0.094944667920,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,855244109|COM||SH|STARBUCKS CORP,STARBUCKS CORP,SBUX,0.000410494938,66.54811000,0.027317662291,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,SU,0.007944010840,13.60863000,0.108107104239,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,89151E109|SPONSORED ADS||SH|TOTAL S.A.,TOTAL S.A.,TTE,0.001557714534,24.78337000,0.038605415652,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,UNP,0.000213909608,139.48796000,0.029837814840,Industrials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R009,2020-08-17,SELL,060505104|COM||SH|BK OF AMERICA CORP,BK OF AMERICA CORP,BAC,0.008788292182,22.54569000,0.198138111155,Financials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,097023105|COM||SH|BOEING CO,BOEING CO,BA,0.001831158466,172.00999450,0.314977557737,Industrials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,BKNG,0.000020176870,44.68513000,0.000901606052,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,055622104|SPONSORED ADR||SH|BP PLC,BP PLC,BP,0.008854722038,17.00949150,0.150614319244,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,11135F101|COM||SH|BROADCOM INC,BROADCOM INC,AVGO,0.000140455365,29.14235000,0.004093199419,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
