date,strategy_key,strategy_name,top_position_weight,top_5_weight,hhi
2026-03-31,n2,N2 Core US Mirror NBIM Weight,0.195825191635,0.776747071684,0.136151171704
2026-04-30,n2,N2 Core US Mirror NBIM Weight,0.196311553726,0.798937261353,0.140339472387
2026-05-28,n2,N2 Core US Mirror NBIM Weight,0.198753358716,0.802988515931,0.141956152302
2018-02-28,n3,N3 Industry Weight Mirror,0.243498486997,0.732842465685,0.136481711272
2018-03-29,n3,N3 Industry Weight Mirror,0.239630759532,0.730160697241,0.135092976899
2018-04-30,n3,N3 Industry Weight Mirror,0.238969157835,0.723094487909,0.133770026943
2018-05-31,n3,N3 Industry Weight Mirror,0.233653926214,0.723307717132,0.132494427853
2018-06-29,n3,N3 Industry Weight Mirror,0.228980343619,0.721875874229,0.131236837809
2018-07-31,n3,N3 Industry Weight Mirror,0.231307316881,0.723900672424,0.132667946597
2018-08-31,n3,N3 Industry Weight Mirror,0.230174207260,0.727252682929,0.132875614556
2018-09-28,n3,N3 Industry Weight Mirror,0.224342549088,0.724646949148,0.131701723214
2018-10-31,n3,N3 Industry Weight Mirror,0.228142158355,0.727886369492,0.132625756700
2018-11-30,n3,N3 Industry Weight Mirror,0.228565081611,0.730706657800,0.133194145037
2018-12-31,n3,N3 Industry Weight Mirror,0.223595936418,0.724567686593,0.130827377105
2019-01-31,n3,N3 Industry Weight Mirror,0.226437726102,0.725588736124,0.132326862971
2019-02-28,n3,N3 Industry Weight Mirror,0.237117000000,0.726136000000,0.133608320524
2019-03-29,n3,N3 Industry Weight Mirror,0.228899248742,0.722925434514,0.131759749339
2019-04-30,n3,N3 Industry Weight Mirror,0.239386700788,0.732191591975,0.135238404997
2019-05-31,n3,N3 Industry Weight Mirror,0.237411114691,0.728108038834,0.134209736066
2019-06-28,n3,N3 Industry Weight Mirror,0.236547858280,0.728586072907,0.134539320758
2019-07-31,n3,N3 Industry Weight Mirror,0.239167529046,0.734663881875,0.135774342457
2019-08-30,n3,N3 Industry Weight Mirror,0.232918345381,0.735480551910,0.134577711829
2019-09-30,n3,N3 Industry Weight Mirror,0.237889615918,0.738233899196,0.135914151391
2019-10-31,n3,N3 Industry Weight Mirror,0.239850867366,0.738641740967,0.136975929459
2019-11-29,n3,N3 Industry Weight Mirror,0.243173814385,0.744100076570,0.138502073938
2019-12-31,n3,N3 Industry Weight Mirror,0.243132226406,0.743574994083,0.138622117082
2020-01-31,n3,N3 Industry Weight Mirror,0.239650068561,0.749007803481,0.139111019747
2020-02-28,n3,N3 Industry Weight Mirror,0.235992235992,0.743266743266,0.136614233180
