rebalance_id,signal_date,trade_date,as_of_date,signal_id,instrument_key,symbol,display_name,target_weight,signal_value,include_flag,rationale_text
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.100000000000,56891416752,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.100000000000,49227183527,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.100000000000,45464627744,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.100000000000,43553177955,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.100000000000,30525272160,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::META,mirror::META,META,Meta Platforms Inc,0.100000000000,19395886533,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.100000000000,16005934151,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.100000000000,11497774369,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.100000000000,11216343512,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2026-03-31,2026-02-27,2026-03-31,2025-12-31,2025-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.100000000000,6743823756,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
