security_key,issuer_name,cusip,title_of_class,baseline_price_eligible_flag,query_name,candidate_symbol,candidate_instrument_name,candidate_exchange,candidate_mic_code,candidate_country,candidate_type,candidate_currency,candidate_score,candidate_rank
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,S1K0,Axe Compute Inc.,Munich,XMUN,Germany,Common Stock,EUR,2,3
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,S1K0,Axe Compute Inc.,FSX,XFRA,Germany,Common Stock,EUR,2,4
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,S1K0,Axe Compute Inc.,XDUS,XDUS,Germany,Common Stock,EUR,2,5
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,2382,Quanta Computer Inc.,TWSE,XTAI,Taiwan,Common Stock,TWD,2,6
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,2357,Asustek Computer Inc.,TWSE,XTAI,Taiwan,Common Stock,TWD,2,7
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,6952,"Casio Computer Co., Ltd.",JPX,XJPX,Japan,Common Stock,JPY,2,8
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,032850,"Bit Computer Co., Ltd.",KRX,XKRX,South Korea,Common Stock,KRW,2,9
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COST,Costco Wholesale Corporation,NASDAQ,XNGS,United States,Common Stock,USD,9,1
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COSTCL,Costco Wholesale Corporation,BVS,XSGO,Chile,Common Stock,CLP,3,2
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,0I47,Costco Wholesale Corporation,LSE,XLON,United Kingdom,Common Stock,USD,3,3
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COST,Costco Wholesale Corporation,BMV,XMEX,Mexico,Common Stock,MXN,3,4
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,CTO,Costco Wholesale Corporation,XETR,XETR,Germany,Common Stock,EUR,3,5
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,CTO,Costco Wholesale Corporation,XSTU,XSTU,Germany,Common Stock,EUR,3,6
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COSTCO19,Costco Wholesale Corporation Depositary Receipt,SET,XBKK,Thailand,Depositary Receipt,THB,2,7
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COST,Costco Wholesale Corporation,TSX,XTSE,Canada,Depositary Receipt,CAD,2,8
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COST,Costco Wholesale Corporation,NEO,NEOE,Canada,Depositary Receipt,CAD,2,9
22160K105|COM||SH|COSTCO WHSL CORP NEW,COSTCO WHSL CORP NEW,22160K105,COM,1,COSTCO,COWC34,Costco Wholesale Corporation,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,2,10
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,CPNG,Coupang Inc.,NYSE,XNYS,United States,Common Stock,USD,16,1
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,CPNG,Coupang Inc.,BMV,XMEX,Mexico,Common Stock,MXN,10,2
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,US22266T1097,Coupang Inc.,XSTU,XSTU,Germany,Common Stock,EUR,10,3
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,788,Coupang Inc.,FSX,XFRA,Germany,Common Stock,EUR,10,4
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,1CPNG,"Coupang, Inc.",MTA,XMIL,Italy,Common Stock,EUR,10,5
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,788,Coupang Inc.,Munich,XMUN,Germany,Common Stock,EUR,10,6
22266T109|CL A||SH|COUPANG INC,COUPANG INC,22266T109,CL A,1,COUPANG,788,Coupang Inc.,XDUS,XDUS,Germany,Common Stock,EUR,10,7
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CMI,Cummins Inc.,NYSE,XNYS,United States,Common Stock,USD,17,1
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,0I58,Cummins Inc.,LSE,XLON,United Kingdom,Common Stock,USD,11,2
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CUM,Cummins Inc.,FSX,XFRA,Germany,Common Stock,EUR,11,3
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CUM,Cummins Inc.,XSTU,XSTU,Germany,Common Stock,EUR,11,4
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CUM,Cummins Inc.,XETR,XETR,Germany,Common Stock,EUR,11,5
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,1CMI,Cummins Inc.,MTA,XMIL,Italy,Common Stock,EUR,11,6
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CMI,Cummins Inc.,BMV,XMEX,Mexico,Common Stock,MXN,11,7
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,C1MI34,Cummins Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,8
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CUMMINSIND,Cummins India Ltd.,NSE,XNSE,India,Common Stock,INR,8,9
231021106|COM||SH|CUMMINS INC,CUMMINS INC,231021106,COM,1,CUMMINS,CUMMINSIND,Cummins India Ltd,BSE,XBOM,India,Common Stock,INR,8,10
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,DDOG,"Datadog, Inc. Class A Common Stock",NASDAQ,XNGS,United States,Common Stock,USD,13,1
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,D1DG34,Datadog Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,2
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,US23804L1035,Datadog Inc.,XSTU,XSTU,Germany,Common Stock,EUR,10,3
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,0A3O,"Datadog, Inc. Class A Common Stock",LSE,XLON,United Kingdom,Common Stock,USD,7,4
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,DDOG,"Datadog, Inc. Class A Common Stock",BMV,XMEX,Mexico,Common Stock,MXN,7,5
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,3QD,"Datadog, Inc. Class A Common Stock",FSX,XFRA,Germany,Common Stock,EUR,7,6
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,3QD,"Datadog, Inc. Class A Common Stock",XETR,XETR,Germany,Common Stock,EUR,7,7
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,1DDOG,"Datadog, Inc. Class A Common Stock",MTA,XMIL,Italy,Common Stock,EUR,7,8
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,3QD,"Datadog, Inc. Class A Common Stock",Munich,XMUN,Germany,Common Stock,EUR,7,9
23804L103|CL A COM||SH|DATADOG INC,DATADOG INC,23804L103,CL A COM,1,DATADOG,3QD,"Datadog, Inc. Class A Common Stock",XDUS,XDUS,Germany,Common Stock,EUR,7,10
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,DIS,The Walt Disney Company,NYSE,XNYS,United States,Common Stock,USD,8,1
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,DISNEY19,Walt Disney Co.,SET,XBKK,Thailand,Depositary Receipt,THB,2,2
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,4DIS,THE WALT DISNEY,MTA,XMIL,Italy,Common Stock,EUR,2,3
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,WDETNC,FRB Composite ETN on Walt Disney,JSE,XJSE,South Africa,ETF,ZAc,2,4
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,DIS,The Walt Disney Company,BMV,XMEX,Mexico,Common Stock,MXN,2,5
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,DISCL,The Walt Disney Company,BVS,XSGO,Chile,Common Stock,CLP,2,6
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,DISB34,The Walt Disney Company,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,2,7
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,WDP,The Walt Disney Company,XETR,XETR,Germany,Common Stock,EUR,2,8
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,WDP,The Walt Disney Company,XSTU,XSTU,Germany,REIT,EUR,2,9
254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,254687106,COM DISNEY,1,DISNEY,DIS,The Walt Disney Company,VSE,XWBO,Austria,Common Stock,EUR,2,10
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DASH,"DoorDash, Inc.",NASDAQ,XNGS,United States,Common Stock,USD,16,1
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DASH,DoorDash Inc.,BMV,XMEX,Mexico,Common Stock,MXN,10,2
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,1DASH,Doordash Inc.,MTA,XMIL,Italy,Common Stock,EUR,10,3
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DD2,"DoorDash, Inc.",FSX,XFRA,Germany,Common Stock,EUR,10,4
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,D2AS34,Doordash Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,5
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DD2,"DoorDash, Inc.",XSTU,XSTU,Germany,Common Stock,EUR,10,6
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DD2,"DoorDash, Inc.",XDUS,XDUS,Germany,Common Stock,EUR,10,7
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DD2,"DoorDash, Inc.",Munich,XMUN,Germany,Common Stock,EUR,10,8
25809K105|CL A||SH|DOORDASH INC,DOORDASH INC,25809K105,CL A,1,DOORDASH,DASH03,"DR on DoorDash, Inc.",SET,XBKK,Thailand,Depositary Receipt,THB,5,9
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,EA,Electronic Arts Inc.,NASDAQ,XNGS,United States,Common Stock,USD,17,1
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,0IFX,Electronic Arts Inc.,LSE,XLON,United Kingdom,Common Stock,USD,11,2
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,ERT,Electronic Arts Inc.,FSX,XFRA,Germany,Common Stock,EUR,11,3
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,4EA,Electronic Arts Inc.,MTA,XMIL,Italy,Common Stock,EUR,11,4
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,1EA,Electronic Arts Inc.,MTA,XMIL,Italy,Common Stock,EUR,11,5
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,EA,Electronic Arts Inc.,BMV,XMEX,Mexico,Common Stock,MXN,11,6
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,EA,Electronic Arts Inc.,VSE,XWBO,Austria,Common Stock,EUR,11,7
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,ERT,Electronic Arts Inc.,XDUS,XDUS,Germany,Common Stock,EUR,11,8
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,ERT,Electronic Arts Inc.,XHAN,XHAN,Germany,Common Stock,EUR,11,9
285512109|COM||SH|ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,285512109,COM,1,ELECTRONIC ARTS,EAIN34,Electronic Arts Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,10
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,FBOK34,"Facebook, Inc.",Bovespa,BVMF,Brazil,Common Stock,BRL,10,1
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,3LFP,GraniteShares 3X Long Facebook Mutual Fund,LSE,XLON,United Kingdom,ETF,GBp,5,2
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,3LFB,GraniteShares 3X Long Facebook Mutual Fund,LSE,XLON,United Kingdom,ETF,USD,5,3
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,3LFE,GraniteShares 3X Long Facebook Mutual Fund,LSE,XLON,United Kingdom,ETF,EUR,5,4
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,3FB,Leverage Shares 3x Facebook ETP,LSE,XLON,United Kingdom,ETF,GBp,5,5
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,2FB,Leverage Shares 2x Facebook ETP,LSE,XLON,United Kingdom,ETF,GBp,5,6
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,FB3,Leverage Shares 3x Facebook ETP,LSE,XLON,United Kingdom,ETF,USD,5,7
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,2FB,Leverage Shares 2x Facebook ETP,Euronext,XAMS,Netherlands,ETF,EUR,5,8
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,FB3,Leverage Shares 3x Facebook ETP,XETR,XETR,Germany,ETF,EUR,5,9
30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,30303M102,CL A,1,FACEBOOK,3FBE,Leverage Shares 3x Facebook ETP,LSE,XLON,United Kingdom,ETF,EUR,5,10
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,M1TA34,"Meta Platforms, Inc.",Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,1
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,META,Meta Platforms Inc.,TSX,XTSE,Canada,Depositary Receipt,CAD,10,2
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,META,Meta Platforms Inc.,NEO,NEOE,Canada,Depositary Receipt,CAD,10,3
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,META01,Meta Platforms Inc.,SET,XBKK,Thailand,Depositary Receipt,THB,10,4
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,4FB,META PLATFORMS,MTA,XMIL,Italy,Common Stock,EUR,10,5
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,FAETNC,Compounded ETN on Meta Platforms Inc.,JSE,XJSE,South Africa,ETF,ZAc,5,6
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,FAETNQ,Foreian Realized Basis Quanto Exchange Traded Note on Meta Platforms Inc.,JSE,XJSE,South Africa,ETF,ZAc,5,7
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,11069,SG Issue CW26 Meta Platforms,HKEX,XHKG,Hong Kong,Warrant,HKD,3,8
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,F81246,"Vontobel Call Warrant on Meta Platforms, Inc.",MTA,XMIL,Italy,Warrant,EUR,3,9
30303M102|CL A||SH|META PLATFORMS INC,META PLATFORMS INC,30303M102,CL A,1,META PLATFORMS,F83860,Vontobel CW27 Call Warrant on Meta Platforms Inc.,MTA,XMIL,Italy,Warrant,EUR,3,10
30744W107|ORD SH CL A||SH|FARFETCH LTD,FARFETCH LTD,30744W107,ORD SH CL A,1,FARFETCH,F1F,Farfetch Ltd.,Munich,XMUN,Germany,Common Stock,EUR,10,1
30744W107|ORD SH CL A||SH|FARFETCH LTD,FARFETCH LTD,30744W107,ORD SH CL A,1,FARFETCH,FTCHQ,Farfetch Ltd Class A,OTC,PINX,United States,Common Stock,USD,10,2
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDX,FedEx Corporation,NYSE,XNYS,United States,Common Stock,USD,17,1
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,4FDX,FEDEX,MTA,XMIL,Italy,Common Stock,EUR,11,2
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,0QZX,FedEx Corporation,LSE,XLON,United Kingdom,Common Stock,USD,11,3
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDX,FedEx Corporation,BMV,XMEX,Mexico,Common Stock,MXN,11,4
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDX,FedEx Corporation,XSTU,XSTU,Germany,Common Stock,EUR,11,5
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDX,FedEx Corporation,XETR,XETR,Germany,Common Stock,EUR,11,6
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDX,FedEx Corporation,FSX,XFRA,Germany,Common Stock,EUR,11,7
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDX,FedEx Corporation,BVL,XLIM,Peru,Common Stock,PEN,11,8
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FEDEX,FEDEX,XETR,XETR,Germany,ETF,EUR,10,9
31428X106|COM||SH|FEDEX CORP,FEDEX CORP,31428X106,COM,1,FEDEX,FDXB34,FedEx Corporation,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,10
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FCX,Freeport-McMoRan Inc.,NYSE,XNYS,United States,Common Stock,USD,16,1
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,0R2O,Freeport-McMoRan Inc.,LSE,XLON,United Kingdom,Common Stock,USD,10,2
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FCXO34,Freeport-McMoRan Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,3
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FCX,Freeport-McMoRan Inc.,BMV,XMEX,Mexico,Common Stock,MXN,10,4
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FPMB,Freeport-McMoRan Inc.,XETR,XETR,Germany,Common Stock,EUR,10,5
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FCX,Freeport-McMoRan Inc.,BVL,XLIM,Peru,Common Stock,PEN,10,6
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FPMB,Freeport-McMoRan Inc.,XSTU,XSTU,Germany,Common Stock,EUR,10,7
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FCXS,Freeport-McMoRan Inc.,NEO,NEOE,Canada,Depositary Receipt,CAD,10,8
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FPMB,Freeport-McMoRan Inc.,FSX,XFRA,Germany,Common Stock,EUR,10,9
35671D857|CL B||SH|FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,35671D857,CL B,1,FREEPORT,FCXS,Freeport-McMoRan Inc.,TSX,XTSE,Canada,Depositary Receipt,CAD,10,10
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HD,"The Home Depot, Inc.",NYSE,XNYS,United States,Common Stock,USD,12,1
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HOME34,"Home Depot, Inc.",Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,2
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HD,Home Depot Inc.,NEO,NEOE,Canada,Depositary Receipt,CAD,10,3
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HD,"The Home Depot, Inc.",BMV,XMEX,Mexico,Common Stock,MXN,6,4
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HDI,"The Home Depot, Inc.",XETR,XETR,Germany,Common Stock,EUR,6,5
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,4HD,"The Home Depot, Inc.",MTA,XMIL,Italy,Common Stock,EUR,6,6
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HDI,"The Home Depot, Inc.",XSTU,XSTU,Germany,Common Stock,EUR,6,7
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,HDI,"The Home Depot, Inc.",FSX,XFRA,Germany,Common Stock,EUR,6,8
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,0R1G,"The Home Depot, Inc.",LSE,XLON,United Kingdom,Common Stock,USD,6,9
437076102|COM||SH|HOME DEPOT INC,HOME DEPOT INC,437076102,COM,1,HOME DEPOT,1HD,"The Home Depot, Inc.",MTA,XMIL,Italy,Common Stock,EUR,6,10
44951Y102|COM CL A||SH|HYZON MOTORS INC,HYZON MOTORS INC,44951Y102,COM CL A,1,HYZON MOTORS,,,,,,,,,
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBM,International Business Machines Corporation,NYSE,XNYS,United States,Common Stock,USD,9,1
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBM,International Business Machines Corporation,BMV,XMEX,Mexico,Common Stock,MXN,3,2
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBMCL,International Business Machines Corporation,BVS,XSGO,Chile,Common Stock,CLP,3,3
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,EGS550K1C019,International Business Machines Corporation,EGX,XCAI,Egypt,Common Stock,EGP,3,4
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBM,International Business Machines Corporation,XETR,XETR,Germany,Common Stock,EUR,3,5
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBM,International Business Machines Corporation,FSX,XFRA,Germany,Common Stock,EUR,3,6
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,1IBM,International Business Machines Corporation,MTA,XMIL,Italy,Common Stock,EUR,3,7
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBM,International Business Machines Corporation,XSTU,XSTU,Germany,Common Stock,EUR,3,8
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBM,International Business Machines Corporation,VSE,XWBO,Austria,Common Stock,EUR,3,9
459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,459200101,COM,1,INTERNATIONAL BUSINESS,IBMB34,International Business Machines Corporation,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,2,10
46625H100|COM||SH|JPMORGAN CHASE & CO,JPMORGAN CHASE & CO,46625H100,COM,1,JPMORGAN CHASE,JPM,JPMorgan Chase & Co.,NYSE,XNYS,United States,Common Stock,USD,17,1
