instrument_key,instrument_type,display_name,source_ref,requested_symbol,resolved_symbol,date,open,high,low,close,adjusted_close,volume,dividend_amount,timezone
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2013-09-30,82.3900,85.7400,81.7700,82.9090,25.9347,173557100,0.3927,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2013-10-31,82.6800,87.6200,81.3100,86.3900,27.0236,242185700,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2013-11-29,86.3600,88.2400,85.0000,86.4400,27.0393,191308800,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2013-12-31,86.5300,88.5350,84.7401,88.5100,27.8154,223098900,0.4027,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-01-31,87.9800,88.2400,83.0300,83.3800,26.2032,265078800,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-02-28,83.3000,88.4800,81.7750,87.6500,27.5451,258023600,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-03-31,87.1200,89.5900,85.9680,89.0600,28.1255,209073300,0.4271,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-04-30,89.0900,94.6600,88.2204,93.7400,29.6035,236327200,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-05-30,93.6100,95.4300,92.9300,95.3100,30.0993,159239500,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-06-30,95.4000,101.5200,94.9200,100.1000,31.7572,181283800,0.4635,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-07-31,100.3500,100.9700,96.5600,96.6300,30.6563,185253500,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-08-29,96.3600,98.8700,94.4900,98.7400,31.3257,185743000,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-09-30,98.6000,98.6900,90.0600,90.6200,28.8978,262136849,0.4833,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-10-31,90.6100,91.0600,77.5100,87.4200,27.8773,768846747,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-11-28,87.4800,89.2150,79.5750,79.8200,25.4538,420947687,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2014-12-31,79.3900,82.6100,72.5100,79.1600,25.3954,781800254,0.4854,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-01-30,78.7300,79.7850,71.7000,75.5500,24.2373,661700737,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-02-27,76.4800,82.4300,75.9550,79.0200,25.3505,482352576,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-03-31,78.8600,79.2300,73.8201,77.5800,25.0551,369300683,0.5149,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-04-30,77.8300,83.3800,77.0200,82.6800,26.7022,287073138,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-05-29,82.7600,83.6600,77.9800,78.3900,25.3167,249788861,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-06-30,78.5900,79.1100,74.5800,75.1600,24.4363,243019323,0.5088,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-07-31,75.3100,75.3400,68.2100,69.3800,22.5571,318679785,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-08-31,68.6400,70.7400,58.7400,66.4300,21.5980,486213296,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-09-30,64.4100,66.4400,59.3900,61.2100,20.0516,376759766,0.4781,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-10-30,61.9800,69.6700,60.5100,68.0300,22.2857,437993108,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-11-30,67.6200,71.9300,65.2000,68.0200,22.2825,320342143,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2015-12-31,68.0800,68.6200,58.2100,60.3200,19.9423,554834969,0.5422,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-01-29,60.1600,60.7800,49.9300,58.2100,19.2447,614536731,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-02-29,57.2400,58.5200,52.3700,56.5800,18.7058,584003258,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-03-31,56.9800,64.2775,56.3950,61.8900,20.6072,497583235,0.4524,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-04-29,60.8200,68.8150,59.9400,67.5000,22.4751,377339229,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-05-31,67.3800,67.9200,63.5000,66.8700,22.2653,292352496,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-06-30,66.2200,70.2600,64.1100,68.2400,22.8697,332210172,0.4364,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-07-29,68.1600,69.8200,65.6900,67.3800,22.5815,241048551,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-08-31,66.7900,71.0000,64.5700,68.5100,22.9602,354942604,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-09-30,68.2200,71.9400,66.1400,70.6100,23.8080,400483933,0.4105,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-10-31,70.7300,71.9800,68.5000,68.6200,23.1370,264787252,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-11-30,69.1300,75.1200,67.0000,74.4300,25.0960,368242456,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2016-12-30,75.8100,78.4500,74.3600,75.3200,25.5297,290114217,0.4024,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-01-31,76.1100,76.8100,72.1300,72.9000,24.7094,227950075,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-02-28,73.2900,73.7800,70.6300,71.3800,24.1942,246753768,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-03-31,72.0400,73.1400,67.8600,69.9000,23.8348,382117034,0.4190,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-04-28,70.0100,71.4900,67.1150,67.8400,23.1324,282255264,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-05-31,67.8200,68.8700,65.0950,65.4400,22.3140,336477890,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-06-30,65.4700,67.5539,63.6400,64.9200,22.2867,412857683,0.4491,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-07-31,65.1500,67.1254,63.2900,66.6200,22.8703,311625475,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-08-31,66.6600,66.9900,61.8000,62.9700,21.6172,283542755,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-09-29,63.0700,68.9000,62.9100,68.4800,23.8178,259598406,0.8654,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-10-31,67.7500,68.9300,66.3400,67.9100,23.6195,214841545,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-11-30,68.3200,70.4651,66.9100,69.1000,24.0334,262317516,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2017-12-29,69.5900,72.7200,66.6900,72.2600,25.3001,222031218,0.4583,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-01-31,72.6200,78.3900,72.3900,74.8500,26.2069,296616007,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-02-28,74.9500,75.6700,64.4500,66.7400,23.3674,396020525,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-03-29,66.6700,69.0200,65.6500,67.4100,23.7685,298173381,0.4748,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-04-30,67.1500,74.6700,64.9300,73.8100,26.0251,326078633,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-05-31,73.4400,79.4200,72.4300,76.0200,26.8043,368692265,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-06-29,76.2800,77.6500,73.1400,75.9400,26.9611,307417410,0.5124,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-07-31,75.4100,78.0000,73.9800,77.1200,27.3801,249235876,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-08-31,76.4500,76.5000,71.7000,74.4400,26.4286,256059033,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-09-28,74.7800,77.0100,71.7800,75.7400,27.0739,231779665,0.5132,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-10-31,76.0200,78.3600,64.3700,67.1600,24.0069,434626868,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-11-30,67.3000,70.3700,63.4400,66.1100,23.6315,403396240,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2018-12-31,67.6200,67.9900,53.3600,57.3500,20.6939,477196562,0.5300,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-01-31,56.4400,64.0800,56.1500,63.7800,23.0140,333689907,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-02-28,64.4700,66.9300,61.8700,65.2500,23.5444,209875664,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-03-29,65.6000,67.4200,63.3100,66.1200,24.0454,306596527,0.5136,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-04-30,66.5600,68.8100,65.6100,66.1100,24.0418,252911225,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-05-31,66.1300,66.3300,58.7700,58.7700,21.3725,333143400,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-06-28,59.1700,63.9300,59.0800,63.7100,23.3791,291848268,0.5765,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-07-31,64.5000,64.7100,61.7400,62.7000,23.0085,225632535,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-08-30,62.0100,62.3000,55.5500,57.4800,21.0930,382440012,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-09-30,56.5500,63.6500,56.3800,59.2000,21.9228,350766665,0.5605,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-10-31,59.4000,60.0600,55.6400,57.9600,21.4636,326171902,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-11-29,58.2500,61.8300,58.0900,58.8900,21.8080,263919766,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2019-12-31,59.0900,62.4400,57.8000,60.0400,23.1222,282545292,2.3840,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-01-31,60.4400,61.3100,53.1600,53.4400,20.5805,349228794,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-02-28,53.3700,55.4000,43.5200,45.2700,17.4341,485007605,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-03-31,46.2800,47.9900,22.8800,29.0600,11.4600,984352933,0.5658,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-04-30,28.1200,39.0800,27.2300,38.0000,14.9856,926197837,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-05-29,37.2200,40.3600,34.3000,38.7600,15.2853,580802450,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-06-30,38.7000,46.8800,36.3200,37.8500,15.1170,674916884,0.5010,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-07-31,38.0000,38.5500,34.2400,36.0300,14.3901,526769487,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-08-31,36.0200,39.5300,35.3600,35.6500,14.2383,417781051,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-09-30,35.4900,35.9000,29.5400,29.9500,12.1652,599315678,0.5436,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-10-30,29.6200,31.6500,26.9800,28.7200,11.6656,603619716,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-11-30,29.1100,40.4163,28.5700,36.7600,14.9313,850600709,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2020-12-31,37.7800,42.0800,36.6850,37.9000,15.6043,674151803,0.5201,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-01-29,38.3400,45.0000,37.5100,39.3200,16.1889,652853121,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-02-26,39.8000,50.8100,38.9400,48.1500,19.8245,627520099,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-03-31,49.4200,54.3650,47.2600,49.0600,20.4155,885892046,0.5199,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-04-30,49.2800,51.2899,46.2500,49.3900,20.5528,555159863,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-05-28,49.9600,55.1400,49.8000,52.2100,21.7263,623991044,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-06-30,53.2400,56.6500,52.2900,53.8700,22.6369,640757268,0.5303,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-07-30,55.1000,55.2700,46.3000,49.3900,20.7544,600419026,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-08-31,49.4200,50.6200,45.1400,48.4000,20.3384,557326492,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-09-30,48.3500,53.8300,46.4700,52.0900,22.1632,681532795,0.5919,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-10-29,52.4700,59.4100,52.4700,57.4700,24.4523,694431680,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-11-30,58.0400,59.4000,54.1400,54.5900,23.2269,598452086,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2021-12-31,55.8700,57.8700,51.6600,55.5000,23.9237,602201197,0.6950,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-01-31,55.5800,67.0600,55.5500,65.9200,28.4153,853112449,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-02-28,65.5300,70.6600,65.3610,70.5800,30.4241,763817511,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-03-31,71.2100,80.2200,70.2900,76.4400,33.2530,1078756126,0.7000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-04-29,76.3400,81.5100,71.0000,75.1500,32.6918,644848095,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-05-31,74.6900,90.4600,74.4600,87.2000,37.9339,782677994,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-06-30,88.3000,93.3100,69.4700,71.5100,31.4401,775812664,0.8151,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-07-29,72.3800,78.6600,65.4800,78.4200,34.4781,557473233,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-08-31,77.0800,85.1800,70.6900,80.5000,35.3926,531929396,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-09-30,79.3100,82.9700,68.6600,72.0200,32.0094,600958056,0.8462,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-10-31,74.6100,91.1800,74.4900,90.0000,40.0007,555292513,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-11-30,91.5100,94.7100,87.2850,91.1500,40.5118,520042903,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2022-12-30,91.7900,92.2500,82.6500,87.4700,39.2765,435102326,0.8596,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-01-31,86.9200,93.1500,82.8300,89.9300,40.3811,354321208,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-02-28,89.5100,90.6650,82.7900,83.6900,37.5792,341438820,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-03-31,83.7600,87.6900,75.3550,82.8300,37.5737,581028381,0.7953,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-04-28,86.3200,87.7388,82.6900,85.1300,38.6170,320685179,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-05-31,84.0600,85.0800,76.3300,76.5900,34.7431,440439018,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-06-30,76.7700,82.5150,76.2500,81.1700,37.1524,423350253,0.7058,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-07-31,81.3700,87.7300,78.4850,87.4800,40.0405,375705153,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-08-31,87.1300,90.0000,84.9650,88.9200,40.6996,417168453,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-09-29,89.9000,93.6850,89.0100,90.3900,41.6750,407081356,0.6736,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-10-31,90.2700,92.5600,84.0900,85.1900,39.2775,522075688,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-11-30,85.7300,87.6750,82.1050,84.5800,38.9963,408927939,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2023-12-29,84.4800,86.1650,80.7400,83.8400,39.0234,375024957,0.8021,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-01-31,84.4300,87.1100,78.9823,83.4100,38.8233,381032657,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-02-29,83.9100,86.8900,82.4050,86.1400,40.0940,326955849,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-03-28,86.7600,94.5800,85.9700,94.4100,44.2971,307773727,0.7339,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-04-30,94.6900,98.9700,93.4600,93.5200,43.8795,370130240,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-05-31,93.3900,95.2100,90.2700,93.2000,43.7294,308123966,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-06-28,92.8900,92.9200,87.6000,91.1500,43.1024,263171343,0.7148,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-07-31,91.8800,94.5100,88.3900,93.2100,44.0766,282595270,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-08-30,93.0000,93.4700,85.4700,91.2800,43.1639,290155524,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-09-30,89.7900,90.1400,83.0200,87.8000,41.8572,326181021,0.7275,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-10-31,87.0100,94.2100,86.9000,88.5900,42.2338,332217756,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-11-29,89.7900,97.9200,87.8500,95.5300,45.5424,244929987,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2024-12-31,95.5000,95.6600,82.7500,85.6600,41.1776,273774729,0.7000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-01-31,86.3600,94.2900,86.0750,87.6400,42.1294,324353454,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-02-28,87.6300,93.0150,86.8300,91.0000,43.7446,280840146,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-03-31,91.3500,94.8200,84.0250,93.4500,45.2689,359118890,0.7163,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-04-30,93.5000,94.2100,74.4900,80.5000,38.9957,510660589,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-05-30,79.8400,86.4450,79.8400,81.5300,39.4946,276115602,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-06-30,83.0600,89.4300,81.6500,84.8100,41.4265,490021157,0.7183,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-07-31,84.9400,89.4400,84.1550,87.2100,42.5988,355524072,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-08-29,86.8800,90.6200,84.1000,90.3900,44.1522,304785196,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-09-30,90.1500,92.9100,86.3850,89.3400,44.0120,349247788,0.7487,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-10-31,88.9000,89.9300,84.7000,88.1300,43.4159,306608586,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-11-28,88.1500,92.2200,86.3700,90.4500,44.5588,304979384,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2025-12-31,90.5800,92.3650,43.7700,44.7100,44.4231,531940141,0.3730,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2026-01-30,44.7200,51.7300,44.4900,51.0500,50.7224,1052779539,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2026-02-27,50.1000,56.1500,49.7700,55.9200,55.5611,1015143929,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2026-03-31,57.7700,63.4600,55.3250,61.2600,61.2600,1542284256,0.3852,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2026-04-30,59.7200,61.0100,53.4100,59.6500,59.6500,1007576000,0.0000,
sector::XLE,industry_etf,Energy Select Sector SPDR Fund,energy,XLE,XLE,2026-05-28,59.0600,61.7000,55.1300,56.9500,56.9500,743236780,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,1999-12-31,24.1900,25.4100,22.7200,23.7700,11.4990,14715300,0.0838,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-01-31,23.7200,24.0800,21.4700,23.0600,11.1556,8663900,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-02-29,23.1900,23.2300,19.6600,20.5900,9.9607,8425500,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-03-31,20.6300,25.1900,19.4700,24.2700,11.7839,15117400,0.0848,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-04-28,24.7800,25.8000,22.1300,24.5000,11.8955,8649500,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-05-31,23.3800,25.1900,22.6600,25.0500,12.1626,5391700,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-06-30,25.1700,27.1600,23.4100,23.7500,11.5734,9440800,0.0874,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-07-31,23.7500,26.3400,23.5600,25.8400,12.5918,4613900,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-08-31,25.9800,28.6300,25.8800,28.4700,13.8734,4267000,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-09-29,28.5000,29.6300,27.1300,29.0000,14.1751,10808900,0.0879,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-10-31,28.9700,29.6300,24.8800,28.7500,14.0529,18210900,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-11-30,28.5000,29.2200,25.7500,27.2800,13.3344,17317600,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2000-12-29,27.4700,30.0600,26.7200,29.5000,14.4731,21173200,0.1032,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2001-01-31,29.5900,30.6600,28.0000,29.4300,14.4388,23310600,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2001-02-28,29.5500,29.8800,26.1800,27.4500,13.4674,11224700,0.0000,
sector::XLF,industry_etf,Financial Select Sector SPDR Fund,financials,XLF,XLF,2001-03-30,27.2500,28.4400,23.3800,26.5400,13.0647,15710400,0.0872,
